date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,sh_x,sot_x,dist_x,fk_x,pk_x,pkatt_x,sh_y,sot_y,dist_y,fk_y,pk_y,pkatt_y,season,team,poss_x,poss_y,succ%_x,cpa_x,succ%_y,cpa_y,kp,1/3,ppa,crspa,prog,sca_x,passlive_x,to_x,sca_y,tkl_x,tkl_x.1,tklw_x,def 3rd_x,tkl%_x,blocks_x,int_x,err_x,tkl_y,tkl_y.1,tklw_y,def 3rd_y,tkl%_y,blocks_y,int_y,err_y,venue_code,opp_code,hour,day_code,referee_code,formation_code,captain_code,target
2018-09-29,17:30,Premier League,Matchweek 7,Sat,Away,D,1.0,1.0,Chelsea,1.6,1.1,53.0,40625.0,Jordan Henderson,4-3-3,Andre Marriner,13.0,4.0,17.9,1.0,0.0,0.0,10.0,4.0,13.2,0.0,0.0,0.0,2017.0,Liverpool,63.0,63.0,68.0,9.0,80.0,3.0,4.0,30.0,3.0,1.0,28.0,16.0,12.0,4.0,20.0,6.0,1.0,4.0,5.0,20.0,10.0,8.0,1.0,13.0,6.0,7.0,4.0,46.2,9.0,7.0,0.0,0,7,17,5,0,16,87,0
2018-10-07,16:30,Premier League,Matchweek 8,Sun,Home,D,0.0,0.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson,7.0,2.0,16.7,0.0,0.0,0.0,5.0,2.0,19.1,0.0,0.0,1.0,2017.0,Liverpool,69.0,69.0,55.0,10.0,75.0,0.0,9.0,34.0,4.0,2.0,27.0,45.0,33.0,5.0,4.0,14.0,5.0,5.0,7.0,20.8,15.0,14.0,2.0,12.0,2.0,8.0,1.0,33.3,8.0,10.0,0.0,1,16,16,6,17,16,87,0
2018-10-20,17:30,Premier League,Matchweek 9,Sat,Away,W,1.0,0.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver,11.0,2.0,19.1,0.0,0.0,0.0,13.0,1.0,19.0,1.0,0.0,0.0,2017.0,Liverpool,61.0,61.0,41.2,11.0,52.4,0.0,15.0,31.0,10.0,2.0,32.0,28.0,19.0,2.0,11.0,6.0,2.0,5.0,2.0,28.6,14.0,12.0,1.0,22.0,6.0,14.0,8.0,40.0,13.0,12.0,1.0,0,11,17,5,18,16,87,1
2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,W,4.0,1.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell,19.0,6.0,21.7,0.0,0.0,0.0,2.0,1.0,13.2,0.0,0.0,0.0,2017.0,Liverpool,75.0,75.0,58.8,14.0,36.4,1.0,12.0,18.0,7.0,0.0,22.0,39.0,31.0,4.0,9.0,5.0,0.0,3.0,2.0,0.0,13.0,5.0,0.0,16.0,5.0,7.0,12.0,21.7,17.0,7.0,2.0,1,6,15,5,31,12,175,1
2018-11-03,17:30,Premier League,Matchweek 11,Sat,Away,D,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner,13.0,4.0,17.3,0.0,0.0,0.0,12.0,4.0,15.3,0.0,0.0,0.0,2017.0,Liverpool,64.0,64.0,46.7,6.0,46.7,2.0,5.0,13.0,4.0,1.0,12.0,31.0,23.0,1.0,9.0,9.0,6.0,8.0,3.0,50.0,10.0,7.0,0.0,19.0,4.0,10.0,13.0,20.0,12.0,10.0,1.0,0,0,17,5,0,16,75,0
2018-11-11,12:00,Premier League,Matchweek 12,Sun,Home,W,2.0,0.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney,21.0,7.0,20.1,3.0,0.0,0.0,8.0,3.0,26.7,0.0,0.0,0.0,2017.0,Liverpool,63.0,63.0,76.2,6.0,63.0,5.0,9.0,24.0,8.0,2.0,38.0,31.0,21.0,6.0,14.0,9.0,2.0,6.0,5.0,22.2,6.0,6.0,0.0,18.0,5.0,12.0,11.0,38.5,17.0,17.0,1.0,1,10,12,6,22,12,175,1
2018-11-24,15:00,Premier League,Matchweek 13,Sat,Away,W,3.0,0.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss,10.0,7.0,16.7,1.0,0.0,0.0,5.0,1.0,18.5,0.0,0.0,0.0,2017.0,Liverpool,69.0,69.0,66.7,6.0,50.0,3.0,15.0,22.0,7.0,5.0,23.0,39.0,33.0,1.0,10.0,16.0,7.0,11.0,9.0,46.7,9.0,12.0,1.0,14.0,4.0,6.0,8.0,23.5,23.0,16.0,1.0,0,24,15,5,11,12,87,1
2018-12-02,16:15,Premier League,Matchweek 14,Sun,Home,W,1.0,0.0,Everton,2.9,1.1,58.0,51756.0,Virgil van Dijk,4-2-3-1,Chris Kavanagh,16.0,3.0,16.2,0.0,0.0,0.0,9.0,3.0,16.6,0.0,0.0,0.0,2017.0,Liverpool,49.0,49.0,53.3,4.0,70.6,3.0,14.0,19.0,6.0,3.0,35.0,17.0,9.0,1.0,23.0,12.0,3.0,10.0,6.0,60.0,2.0,11.0,0.0,16.0,9.0,6.0,13.0,60.0,11.0,14.0,1.0,1,9,16,6,3,12,175,1
2018-12-05,19:45,Premier League,Matchweek 15,Wed,Away,W,3.0,1.0,Burnley,2.4,0.9,73.0,21741.0,Jordan Henderson,4-4-2,Stuart Attwell,18.0,11.0,14.7,0.0,0.0,0.0,10.0,6.0,19.0,0.0,0.0,0.0,2017.0,Liverpool,40.0,40.0,66.7,11.0,46.7,5.0,11.0,23.0,8.0,3.0,17.0,25.0,17.0,3.0,17.0,15.0,7.0,10.0,4.0,87.5,4.0,12.0,0.0,15.0,5.0,9.0,13.0,27.8,10.0,10.0,0.0,0,5,19,2,31,18,87,1
2018-12-08,12:30,Premier League,Matchweek 16,Sat,Away,W,4.0,0.0,Bournemouth,1.6,0.3,59.0,10752.0,James Milner,4-4-2,Lee Mason,10.0,4.0,18.1,1.0,0.0,0.0,8.0,2.0,22.8,1.0,0.0,0.0,2017.0,Liverpool,61.0,61.0,50.0,8.0,28.6,3.0,8.0,26.0,12.0,1.0,34.0,20.0,12.0,2.0,14.0,16.0,5.0,11.0,9.0,55.6,12.0,13.0,0.0,17.0,6.0,11.0,13.0,46.2,8.0,9.0,1.0,0,2,12,5,14,18,75,1
2018-12-16,16:00,Premier League,Matchweek 17,Sun,Home,W,3.0,1.0,Manchester Utd,2.5,0.7,64.0,52908.0,Virgil van Dijk,4-4-1-1,Martin Atkinson,36.0,10.0,19.7,0.0,0.0,0.0,6.0,2.0,21.4,0.0,0.0,0.0,2017.0,Liverpool,53.0,53.0,63.6,3.0,50.0,7.0,4.0,16.0,1.0,0.0,24.0,23.0,17.0,3.0,18.0,15.0,5.0,8.0,5.0,62.5,7.0,7.0,0.0,12.0,7.0,6.0,7.0,58.3,16.0,12.0,0.0,1,17,16,6,17,17,175,1
2018-12-21,20:00,Premier League,Matchweek 18,Fri,Away,W,2.0,0.0,Wolves,1.9,0.9,61.0,31358.0,Jordan Henderson,4-2-3-1,Craig Pawson,15.0,6.0,16.1,0.0,0.0,0.0,11.0,5.0,16.9,0.0,0.0,0.0,2017.0,Liverpool,49.0,49.0,44.4,4.0,53.8,5.0,12.0,19.0,7.0,1.0,20.0,12.0,9.0,0.0,10.0,12.0,3.0,6.0,4.0,30.0,8.0,14.0,2.0,17.0,10.0,7.0,6.0,43.5,11.0,7.0,1.0,0,27,20,4,4,12,87,1
2018-12-26,15:00,Premier League,Matchweek 19,Wed,Home,W,4.0,0.0,Newcastle Utd,2.9,0.5,74.0,53318.0,Jordan Henderson,4-2-3-1,Graham Scott,15.0,7.0,15.1,1.0,1.0,1.0,6.0,2.0,15.0,0.0,0.0,0.0,2017.0,Liverpool,52.0,52.0,50.0,5.0,40.0,4.0,5.0,15.0,4.0,1.0,16.0,22.0,20.0,1.0,26.0,12.0,7.0,7.0,8.0,53.8,11.0,11.0,2.0,19.0,7.0,6.0,15.0,31.8,14.0,14.0,1.0,1,18,15,2,8,12,87,1
2018-12-29,17:30,Premier League,Matchweek 20,Sat,Home,W,5.0,1.0,Arsenal,3.8,1.0,48.0,53326.0,Virgil van Dijk,4-2-3-1,Michael Oliver,13.0,8.0,19.4,0.0,2.0,2.0,8.0,2.0,17.0,0.0,0.0,0.0,2017.0,Liverpool,78.0,78.0,60.0,2.0,57.1,1.0,8.0,33.0,2.0,2.0,29.0,32.0,25.0,3.0,4.0,13.0,7.0,12.0,4.0,63.6,11.0,8.0,0.0,18.0,7.0,9.0,11.0,38.9,21.0,6.0,1.0,1,0,17,5,18,12,175,1
2019-01-03,20:00,Premier League,Matchweek 21,Thu,Away,L,1.0,2.0,Manchester City,1.5,1.1,51.0,54511.0,Jordan Henderson,4-3-3,Anthony Taylor,7.0,4.0,11.3,0.0,0.0,0.0,9.0,4.0,21.8,0.0,0.0,0.0,2017.0,Liverpool,39.0,39.0,65.0,8.0,45.5,7.0,14.0,31.0,5.0,2.0,25.0,25.0,15.0,2.0,24.0,13.0,9.0,10.0,10.0,56.3,11.0,18.0,1.0,21.0,9.0,9.0,11.0,47.4,13.0,14.0,1.0,0,16,20,3,2,16,87,0
2019-01-12,15:00,Premier League,Matchweek 22,Sat,Away,W,1.0,0.0,Brighton,2.0,0.4,70.0,30682.0,Jordan Henderson,4-2-3-1,Kevin Friend,9.0,2.0,15.1,0.0,1.0,1.0,7.0,0.0,19.0,0.0,0.0,0.0,2017.0,Liverpool,71.0,71.0,64.3,7.0,58.3,2.0,10.0,22.0,5.0,0.0,25.0,38.0,29.0,2.0,12.0,14.0,6.0,12.0,6.0,42.9,6.0,11.0,0.0,6.0,3.0,6.0,4.0,20.0,10.0,12.0,0.0,0,4,15,5,13,12,87,1
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Home,W,4.0,3.0,Crystal Palace,2.6,0.7,70.0,53171.0,Jordan Henderson,4-2-3-1,Jonathan Moss,19.0,9.0,15.7,0.0,0.0,0.0,9.0,3.0,13.9,0.0,0.0,0.0,2017.0,Liverpool,63.0,63.0,69.2,2.0,63.6,1.0,11.0,32.0,9.0,3.0,33.0,17.0,10.0,1.0,10.0,16.0,7.0,11.0,4.0,50.0,14.0,6.0,0.0,18.0,8.0,15.0,12.0,47.1,13.0,8.0,1.0,1,8,15,5,11,12,87,1
2019-01-30,20:00,Premier League,Matchweek 24,Wed,Home,D,1.0,1.0,Leicester City,0.6,1.1,72.0,53092.0,Jordan Henderson,4-2-3-1,Martin Atkinson,10.0,3.0,16.8,1.0,0.0,0.0,5.0,2.0,11.4,0.0,0.0,0.0,2017.0,Liverpool,58.0,58.0,56.3,6.0,40.0,1.0,10.0,35.0,7.0,4.0,28.0,26.0,18.0,1.0,15.0,19.0,4.0,15.0,6.0,28.6,13.0,8.0,0.0,28.0,9.0,14.0,20.0,36.0,12.0,19.0,1.0,1,13,20,2,17,12,87,0
2019-02-04,20:00,Premier League,Matchweek 25,Mon,Away,D,1.0,1.0,West Ham,1.1,0.8,73.0,59903.0,James Milner,4-3-3,Kevin Friend,11.0,6.0,17.3,0.0,0.0,0.0,13.0,2.0,19.1,1.0,0.0,0.0,2017.0,Liverpool,73.0,73.0,66.7,2.0,90.0,1.0,6.0,20.0,1.0,1.0,14.0,31.0,21.0,1.0,16.0,15.0,2.0,11.0,4.0,14.3,4.0,5.0,2.0,11.0,2.0,6.0,6.0,33.3,18.0,15.0,0.0,0,26,20,0,13,16,75,0
2019-02-09,15:00,Premier League,Matchweek 26,Sat,Home,W,3.0,0.0,Bournemouth,2.0,0.4,65.0,53178.0,James Milner,4-3-3,Anthony Taylor,20.0,9.0,16.3,0.0,0.0,0.0,12.0,2.0,22.1,0.0,0.0,0.0,2017.0,Liverpool,59.0,59.0,72.2,5.0,54.5,3.0,8.0,26.0,6.0,0.0,26.0,18.0,14.0,3.0,14.0,17.0,8.0,7.0,7.0,57.1,7.0,6.0,0.0,23.0,14.0,14.0,15.0,58.3,16.0,16.0,0.0,1,2,15,5,2,16,75,1
2019-02-24,14:05,Premier League,Matchweek 27,Sun,Away,D,0.0,0.0,Manchester Utd,0.5,0.3,64.0,74519.0,Jordan Henderson,4-3-3,Michael Oliver,7.0,1.0,17.5,1.0,0.0,0.0,6.0,3.0,15.5,0.0,0.0,0.0,2017.0,Liverpool,64.0,64.0,65.0,7.0,57.1,1.0,8.0,36.0,3.0,2.0,32.0,59.0,39.0,6.0,12.0,18.0,8.0,9.0,7.0,61.5,6.0,5.0,1.0,22.0,8.0,10.0,18.0,42.1,8.0,8.0,0.0,0,17,14,6,18,16,87,0
2019-02-27,20:00,Premier League,Matchweek 28,Wed,Home,W,5.0,0.0,Watford,1.9,0.3,62.0,53316.0,James Milner,4-3-3,Graham Scott,19.0,10.0,16.6,0.0,0.0,0.0,5.0,3.0,16.5,0.0,0.0,0.0,2017.0,Liverpool,61.0,61.0,66.7,7.0,68.8,7.0,8.0,23.0,4.0,2.0,23.0,26.0,19.0,3.0,21.0,12.0,5.0,9.0,6.0,55.6,2.0,7.0,1.0,25.0,14.0,17.0,20.0,50.0,10.0,13.0,1.0,1,24,20,2,8,16,75,1
2019-03-03,16:15,Premier League,Matchweek 29,Sun,Away,D,0.0,0.0,Everton,1.1,0.3,57.0,39335.0,Jordan Henderson,4-3-3,Martin Atkinson,10.0,3.0,17.3,1.0,0.0,0.0,7.0,3.0,15.2,0.0,0.0,0.0,2017.0,Liverpool,74.0,74.0,50.0,3.0,66.7,0.0,5.0,14.0,3.0,1.0,9.0,29.0,23.0,0.0,12.0,14.0,4.0,11.0,5.0,26.7,8.0,14.0,0.0,18.0,13.0,9.0,10.0,61.9,12.0,10.0,1.0,0,9,16,6,17,16,87,0
2019-03-10,12:00,Premier League,Matchweek 30,Sun,Home,W,4.0,2.0,Burnley,4.0,0.4,67.0,53310.0,Virgil van Dijk,4-3-3,Andre Marriner,23.0,5.0,18.3,1.0,0.0,0.0,3.0,2.0,22.2,0.0,0.0,0.0,2017.0,Liverpool,48.0,48.0,65.0,7.0,50.0,5.0,5.0,9.0,2.0,1.0,12.0,27.0,18.0,5.0,14.0,10.0,4.0,8.0,0.0,30.8,6.0,9.0,0.0,18.0,9.0,8.0,13.0,42.9,16.0,10.0,0.0,1,5,12,6,0,16,175,1
2019-03-17,14:15,Premier League,Matchweek 31,Sun,Away,W,2.0,1.0,Fulham,2.6,1.1,62.0,25043.0,Virgil van Dijk,4-3-3,Craig Pawson,15.0,5.0,15.5,0.0,1.0,1.0,7.0,2.0,21.7,0.0,0.0,0.0,2017.0,Liverpool,51.0,51.0,73.3,0.0,38.1,6.0,7.0,30.0,6.0,2.0,30.0,13.0,10.0,1.0,13.0,13.0,9.0,10.0,5.0,75.0,4.0,11.0,1.0,22.0,5.0,11.0,16.0,25.0,6.0,11.0,0.0,0,10,14,6,4,16,175,1
2019-03-31,16:30,Premier League,Matchweek 32,Sun,Home,W,2.0,1.0,Tottenham,1.0,0.7,48.0,53322.0,Jordan Henderson,4-3-3,Martin Atkinson,14.0,3.0,17.9,1.0,0.0,0.0,11.0,2.0,19.4,0.0,0.0,0.0,2017.0,Liverpool,70.0,70.0,64.3,5.0,60.0,0.0,10.0,21.0,6.0,1.0,18.0,18.0,14.0,2.0,13.0,22.0,5.0,11.0,7.0,55.6,8.0,6.0,1.0,20.0,8.0,11.0,13.0,34.8,15.0,16.0,0.0,1,23,16,6,17,16,87,1
2019-04-05,20:00,Premier League,Matchweek 33,Fri,Away,W,3.0,1.0,Southampton,1.9,0.9,67.0,31797.0,Virgil van Dijk,4-3-3,Paul Tierney,17.0,5.0,15.4,0.0,0.0,0.0,11.0,1.0,18.6,0.0,0.0,0.0,2017.0,Liverpool,70.0,70.0,38.1,7.0,43.5,5.0,8.0,25.0,10.0,2.0,31.0,34.0,25.0,3.0,15.0,13.0,4.0,7.0,6.0,28.6,14.0,10.0,0.0,9.0,5.0,5.0,5.0,20.8,11.0,16.0,1.0,0,22,20,4,22,16,175,1
2019-04-14,16:30,Premier League,Matchweek 34,Sun,Home,W,2.0,0.0,Chelsea,1.2,0.7,62.0,53279.0,Jordan Henderson,4-3-3,Michael Oliver,15.0,7.0,17.9,0.0,0.0,0.0,6.0,3.0,15.0,0.0,0.0,0.0,2017.0,Liverpool,72.0,72.0,57.9,3.0,80.0,2.0,3.0,15.0,2.0,1.0,15.0,18.0,9.0,3.0,9.0,20.0,4.0,9.0,13.0,23.5,15.0,9.0,0.0,27.0,8.0,19.0,20.0,42.1,17.0,11.0,1.0,1,7,16,6,18,16,87,1
2019-04-21,16:00,Premier League,Matchweek 35,Sun,Away,W,2.0,0.0,Cardiff City,3.0,1.1,75.0,33082.0,Jordan Henderson,4-3-3,Martin Atkinson,16.0,5.0,18.0,1.0,1.0,1.0,7.0,2.0,12.7,0.0,0.0,0.0,2017.0,Liverpool,73.0,73.0,70.0,7.0,47.4,3.0,10.0,19.0,10.0,2.0,20.0,20.0,14.0,2.0,25.0,12.0,3.0,6.0,7.0,16.7,13.0,10.0,0.0,22.0,9.0,15.0,12.0,45.0,6.0,6.0,1.0,0,6,16,6,17,16,87,1
2019-04-26,20:00,Premier League,Matchweek 36,Fri,Home,W,5.0,0.0,Huddersfield,3.1,0.2,69.0,53249.0,Jordan Henderson,4-3-3,Kevin Friend,21.0,7.0,16.6,0.0,0.0,0.0,5.0,1.0,21.6,0.0,0.0,0.0,2017.0,Liverpool,65.0,65.0,46.2,9.0,45.8,4.0,10.0,15.0,7.0,3.0,22.0,38.0,34.0,0.0,23.0,14.0,7.0,10.0,7.0,46.7,13.0,8.0,0.0,14.0,5.0,4.0,11.0,31.3,19.0,18.0,0.0,1,11,20,4,13,16,87,1
2019-05-04,19:45,Premier League,Matchweek 37,Sat,Away,W,3.0,2.0,Newcastle Utd,1.2,1.4,69.0,52206.0,Jordan Henderson,4-3-3,Andre Marriner,11.0,4.0,12.8,0.0,0.0,0.0,14.0,6.0,16.8,1.0,0.0,0.0,2017.0,Liverpool,64.0,64.0,65.0,7.0,42.9,1.0,7.0,17.0,2.0,0.0,20.0,12.0,5.0,1.0,11.0,9.0,0.0,4.0,2.0,0.0,6.0,6.0,0.0,14.0,9.0,6.0,10.0,60.0,15.0,16.0,1.0,0,18,19,5,0,16,87,1
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,W,2.0,0.0,Wolves,1.6,1.3,59.0,53331.0,Jordan Henderson,4-3-3,Martin Atkinson,13.0,5.0,15.8,1.0,0.0,0.0,7.0,2.0,12.7,0.0,0.0,0.0,2017.0,Liverpool,62.0,62.0,48.6,10.0,58.8,3.0,7.0,24.0,5.0,1.0,27.0,32.0,23.0,3.0,10.0,7.0,3.0,4.0,4.0,25.0,7.0,11.0,1.0,18.0,12.0,11.0,17.0,54.5,5.0,5.0,0.0,1,27,15,6,17,16,87,1
2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,W,3.0,0.0,Huddersfield,1.9,0.3,62.0,24121.0,César Azpilicueta,4-3-3,Chris Kavanagh,12.0,3.0,17.7,2.0,1.0,1.0,6.0,1.0,18.4,0.0,0.0,0.0,2017.0,Chelsea,57.0,57.0,83.3,6.0,52.6,3.0,5.0,16.0,5.0,2.0,16.0,18.0,12.0,2.0,11.0,16.0,7.0,8.0,5.0,43.8,6.0,7.0,0.0,20.0,10.0,10.0,13.0,52.6,18.0,12.0,2.0,0,11,15,5,3,16,41,1
2018-08-18,17:30,Premier League,Matchweek 2,Sat,Home,W,3.0,2.0,Arsenal,1.6,2.4,62.0,40491.0,César Azpilicueta,4-3-3,Martin Atkinson,24.0,11.0,20.4,1.0,0.0,0.0,15.0,6.0,16.9,0.0,0.0,0.0,2017.0,Chelsea,67.0,67.0,35.0,11.0,52.6,3.0,7.0,20.0,7.0,1.0,20.0,40.0,33.0,1.0,5.0,11.0,6.0,9.0,6.0,37.5,6.0,8.0,0.0,14.0,9.0,11.0,10.0,39.1,8.0,10.0,1.0,1,0,17,5,17,16,41,1
2018-08-26,16:00,Premier League,Matchweek 3,Sun,Away,W,2.0,1.0,Newcastle Utd,1.5,0.2,80.0,51791.0,César Azpilicueta,4-3-3,Paul Tierney,14.0,2.0,19.6,0.0,1.0,1.0,6.0,2.0,21.7,0.0,0.0,0.0,2017.0,Chelsea,62.0,62.0,50.0,10.0,68.8,2.0,12.0,43.0,6.0,3.0,41.0,28.0,22.0,1.0,10.0,22.0,6.0,8.0,9.0,37.5,7.0,8.0,0.0,22.0,9.0,19.0,16.0,36.0,14.0,17.0,0.0,0,18,16,6,22,16,41,1
2018-09-01,15:00,Premier League,Matchweek 4,Sat,Home,W,2.0,0.0,Bournemouth,1.1,0.9,72.0,40178.0,César Azpilicueta,4-3-3,Lee Mason,24.0,6.0,20.3,1.0,0.0,0.0,8.0,1.0,18.0,0.0,0.0,0.0,2017.0,Chelsea,48.0,48.0,25.0,5.0,47.4,5.0,5.0,19.0,2.0,1.0,21.0,26.0,21.0,1.0,20.0,15.0,7.0,10.0,3.0,41.2,7.0,10.0,1.0,26.0,9.0,14.0,21.0,37.5,11.0,11.0,2.0,1,2,15,5,14,16,41,1
2018-09-15,15:00,Premier League,Matchweek 5,Sat,Home,W,4.0,1.0,Cardiff City,2.6,0.7,76.0,40499.0,César Azpilicueta,4-3-3,Jonathan Moss,17.0,6.0,16.0,1.0,1.0,1.0,6.0,2.0,10.7,0.0,0.0,0.0,2017.0,Chelsea,67.0,67.0,46.2,4.0,62.5,2.0,6.0,20.0,5.0,1.0,14.0,30.0,24.0,2.0,20.0,14.0,2.0,8.0,5.0,14.3,12.0,16.0,0.0,13.0,8.0,10.0,5.0,32.0,7.0,10.0,1.0,1,6,15,5,11,16,41,1
2018-09-23,13:30,Premier League,Matchweek 6,Sun,Away,D,0.0,0.0,West Ham,1.5,1.0,71.0,56875.0,César Azpilicueta,4-3-3,Mike Dean,17.0,6.0,16.0,1.0,0.0,0.0,6.0,1.0,18.3,0.0,0.0,0.0,2017.0,Chelsea,62.0,62.0,34.8,8.0,73.9,7.0,7.0,17.0,7.0,2.0,18.0,28.0,24.0,1.0,11.0,13.0,2.0,7.0,9.0,25.0,7.0,12.0,0.0,16.0,9.0,7.0,11.0,45.0,17.0,13.0,0.0,0,26,13,6,20,16,41,0
2018-09-29,17:30,Premier League,Matchweek 7,Sat,Home,D,1.0,1.0,Liverpool,1.1,1.6,47.0,40625.0,César Azpilicueta,4-3-3,Andre Marriner,10.0,4.0,13.2,0.0,0.0,0.0,13.0,4.0,17.9,1.0,0.0,0.0,2017.0,Chelsea,75.0,75.0,70.6,9.0,61.5,3.0,14.0,50.0,13.0,7.0,39.0,32.0,22.0,3.0,12.0,14.0,10.0,6.0,6.0,47.6,7.0,13.0,0.0,22.0,10.0,7.0,18.0,58.8,12.0,12.0,0.0,1,14,17,5,0,16,41,0
2018-10-07,14:15,Premier League,Matchweek 8,Sun,Away,W,3.0,0.0,Southampton,2.9,1.6,65.0,27077.0,César Azpilicueta,4-3-3,Craig Pawson,21.0,6.0,15.1,0.0,0.0,0.0,15.0,6.0,19.7,1.0,0.0,0.0,2017.0,Chelsea,69.0,69.0,55.0,4.0,33.3,3.0,6.0,43.0,10.0,5.0,29.0,35.0,29.0,4.0,9.0,15.0,7.0,10.0,4.0,63.6,3.0,10.0,0.0,16.0,7.0,8.0,12.0,41.2,11.0,5.0,1.0,0,22,14,6,4,16,41,1
2018-10-20,12:30,Premier League,Matchweek 9,Sat,Home,D,2.0,2.0,Manchester Utd,1.8,0.8,62.0,40721.0,César Azpilicueta,4-3-3,Mike Dean,21.0,6.0,18.0,1.0,0.0,0.0,7.0,4.0,15.7,0.0,0.0,0.0,2017.0,Chelsea,69.0,69.0,55.6,5.0,62.5,3.0,11.0,29.0,10.0,6.0,23.0,21.0,16.0,0.0,24.0,19.0,8.0,14.0,8.0,53.3,10.0,9.0,0.0,23.0,8.0,14.0,17.0,53.3,15.0,11.0,0.0,1,17,12,5,20,16,41,0
2018-10-28,13:30,Premier League,Matchweek 10,Sun,Away,W,4.0,0.0,Burnley,2.6,0.4,69.0,21430.0,César Azpilicueta,4-3-3,Craig Pawson,24.0,8.0,16.5,0.0,0.0,0.0,7.0,1.0,17.3,0.0,0.0,0.0,2017.0,Chelsea,59.0,59.0,75.0,2.0,40.0,7.0,10.0,30.0,3.0,0.0,20.0,22.0,18.0,2.0,13.0,22.0,10.0,14.0,10.0,37.0,10.0,10.0,0.0,14.0,5.0,9.0,11.0,23.8,14.0,14.0,0.0,0,5,13,6,4,16,41,1
2018-11-04,16:00,Premier League,Matchweek 11,Sun,Home,W,3.0,1.0,Crystal Palace,1.7,0.4,73.0,40407.0,César Azpilicueta,4-3-3,Michael Oliver,15.0,6.0,17.4,0.0,0.0,0.0,7.0,2.0,17.8,0.0,0.0,0.0,2017.0,Chelsea,62.0,62.0,81.0,8.0,54.5,0.0,7.0,30.0,7.0,1.0,27.0,25.0,15.0,2.0,12.0,21.0,7.0,13.0,8.0,50.0,11.0,9.0,0.0,21.0,5.0,9.0,15.0,33.3,13.0,29.0,1.0,1,8,16,6,18,16,41,1
2018-11-11,14:15,Premier League,Matchweek 12,Sun,Home,D,0.0,0.0,Everton,1.2,0.3,68.0,40345.0,César Azpilicueta,4-3-3,Kevin Friend,15.0,4.0,21.5,1.0,0.0,0.0,6.0,1.0,21.4,0.0,0.0,0.0,2017.0,Chelsea,62.0,62.0,75.0,7.0,41.7,4.0,3.0,28.0,5.0,0.0,17.0,43.0,37.0,2.0,28.0,18.0,5.0,13.0,7.0,29.4,9.0,10.0,1.0,23.0,7.0,16.0,12.0,46.7,9.0,6.0,0.0,1,9,14,6,13,16,41,0
2018-11-24,17:30,Premier League,Matchweek 13,Sat,Away,L,1.0,3.0,Tottenham,1.0,3.1,60.0,55465.0,César Azpilicueta,4-3-3,Martin Atkinson,13.0,2.0,17.5,0.0,0.0,0.0,18.0,9.0,13.6,0.0,0.0,0.0,2017.0,Chelsea,80.0,80.0,58.3,4.0,25.0,0.0,13.0,33.0,13.0,5.0,36.0,29.0,23.0,2.0,11.0,17.0,8.0,11.0,9.0,53.3,13.0,6.0,0.0,9.0,3.0,4.0,4.0,33.3,13.0,6.0,2.0,0,23,17,5,17,16,41,0
2018-12-02,12:00,Premier League,Matchweek 14,Sun,Home,W,2.0,0.0,Fulham,2.1,0.4,65.0,40551.0,César Azpilicueta,4-3-3,Craig Pawson,16.0,9.0,18.4,3.0,0.0,0.0,9.0,4.0,25.4,0.0,0.0,0.0,2017.0,Chelsea,72.0,72.0,64.3,11.0,23.1,3.0,13.0,32.0,12.0,4.0,32.0,45.0,37.0,2.0,14.0,17.0,5.0,12.0,8.0,71.4,9.0,7.0,0.0,20.0,8.0,10.0,18.0,50.0,10.0,16.0,1.0,1,10,12,6,4,16,41,1
2018-12-05,19:45,Premier League,Matchweek 15,Wed,Away,L,1.0,2.0,Wolves,1.3,0.7,70.0,31300.0,César Azpilicueta,4-3-3,Jonathan Moss,17.0,3.0,19.0,1.0,0.0,0.0,6.0,2.0,11.3,0.0,0.0,0.0,2017.0,Chelsea,76.0,76.0,76.9,4.0,66.7,2.0,13.0,36.0,9.0,1.0,28.0,33.0,28.0,3.0,10.0,15.0,4.0,8.0,5.0,50.0,12.0,12.0,0.0,13.0,4.0,9.0,10.0,36.4,13.0,12.0,1.0,0,27,19,2,11,16,41,0
